,Cost of Revenue ,Gross Profit ,"Selling, General & Admin  ",Research & Development ,Operating Income (Loss) ,Non-Operating (Income) Loss ,Pretax Income ,Income (Loss) from Cont Ops ,Basic Weighted Avg Shares ,"Basic EPS, GAAP  ",Diluted Weighted Avg Shares ,"Diluted EPS, GAAP  ",EBITDA ,EBITDA Margin (%) ,EBITA  ,EBIT   ,Gross Margin (%) ,Operating Margin (%) ,Profit Margin (%) ,Sales per Employee ,Dividend per Share ,Depreciation Expense ,"Cash, Cash Equivalents & STI  ",Cash & Cash Equivalents ,Accounts & Notes Receiv ,Inventories ,Other ST Assets ,Total Current Assets ,"Property, Plant & Equip, Net  ","Property, Plant & Equip  ",LT Investments & Receivables ,Other LT Assets ,Total Noncurrent Assets ,Total Assets ,Payables & Accruals ,ST Debt ,Other ST Liabilities ,Total Current Liabilities ,LT Debt ,Other LT Liabilities ,Total Noncurrent Liabilities ,Total Liabilities ,Share Capital & APIC ,Common Stock ,Retained Earnings ,Other Equity ,Equity Before Minority Interest ,Total Equity ,Total Liabilities & Equity ,Shares Outstanding ,Net Debt ,Net Debt to Equity ,Tangible Common Equity Ratio ,Current Ratio ,Cash Conversion Cycle ,Number of Employees ,Net Income ,Depreciation & Amortization ,Non-Cash Items ,Stock-Based Compensation ,Chg in Non-Cash Work Cap ,Cash from Operating Activities ,Acq of Fixed & Intang ,Net Change in LT Investment ,Cash from Investing Activities ,Dividends Paid ,Cash From Debt ,Cash (Repurchase) of Equity ,Cash from Financing Activities ,Net Changes in Cash ,Capital Expenditures ,Free Cash Flow ,Price/Free Cash Flow ,Cash Flow to Net Income ,Performance
33,0.5190058479532165,0.47520364939719784,,0.4818718381112985,0.9055916930238108,0.1582648249143885,0.003341278519536393,0.476459602428841,0.19777831441680754,0.4860966109861869,0.20980800370113348,0.5201171377641965,0.7391421416839441,0.7131616782119985,0.8990078128744667,0.8990320107341385,0.4292415257987432,0.9999417860053557,0.5407153607224054,0.49194797150820685,,0.24876528692380057,0.13255477470028937,0.12942920267360236,0.3546467418256356,,0.24600718602670874,0.4080101003016062,0.6990938816677782,0.2921162828152682,,0.04758771594264992,0.06196708604138096,0.11040062105456701,0.15741964724100163,,0.9995404561038261,0.08756370375273015,0.23778395978094086,0.08415693601120972,0.1479018348723875,0.33943389267932883,0.14578634830646997,,0.28558696427173996,0.5042687957390055,0.3407075456811942,0.3407075456811942,0.11040062105456701,0.21037735849056605,0.43893002753386895,0.48033211949420185,0.16105017324725385,0.32375533428165004,0.08416838598550094,0.4574288829418178,0.47745593660336105,0.2066281182239066,0.2435373684390512,0.1786588350465002,0.9894901600246301,0.6665984496433581,0.15590080869769468,0.9461690384444825,0.47761665117747115,,0.01885000414526772,0.17379868805748946,0.37426361286535315,0.7719799831318526,0.15590080869769468,0.6275978268185078,0.7169780987596305,0.632420986797123,-0.442085384456785
34,0.4265107212475634,0.5360703812316716,0.2457367644648418,0.5588111298482293,0.7980346521851563,0.16639993543105538,0.002591677939945947,0.41521056800070405,0.19149963776865492,0.423817459042724,0.20286837844089753,0.4540892114421526,0.6728237163090014,0.6399947719252386,0.6398408666059531,0.6399271612037569,0.45048234357022743,0.8945938603640315,0.4738437563375922,0.5532672654072468,,0.2363123236124177,0.15888797023563456,0.2326817126716447,0.3890633781862664,,0.4372053417516459,0.5226906081223259,0.7131248881586438,0.30568529553873414,,0.03885820084770401,0.05287400870550355,0.1096651616989111,0.21339275597688562,,0.9995411073477928,0.21612945926269111,0.10104664362969523,0.07859878561419897,0.07440881785375533,0.31371012354785177,0.14485526887504915,,0.2885824341127062,0.4512019312974489,0.3433269164010478,0.3433269164010478,0.1096651616989111,0.19292452830188678,0.4067204206119175,0.4456701170282924,0.1679734810586513,0.22836821784190206,0.0875508697545002,0.47626127465556545,0.41632346339273507,0.19628450313531678,0.24989806574825002,0.1944555689049081,0.9902103914566512,0.6754758137375775,0.1316063219355055,0.946936640160862,0.44272066258687104,,,0.17768729324625654,0.3802278515769242,0.7721594602192858,0.1316063219355055,0.6308956599031306,0.7105062471917523,0.6416089383106042,-0.6106738314871852
35,0.5539961013645225,0.5405669599217987,0.2464776266185871,0.6451658234963463,0.7589862942849753,0.1588470984330501,0.002466197396241788,0.37539478444524843,0.1704902197536827,0.3841752328943141,0.20124913254684246,0.41073550632374156,0.6464094348259243,0.612782642791792,0.5457508507884772,0.5458596894767108,0.43632179838923796,0.8585205883494392,0.43556736793792095,0.568751935583772,,0.2371001881467545,0.16475816453079783,0.5477528875464943,0.4626243925017357,,0.29992315520571555,0.543732903135302,0.674407444160661,0.35049927524561125,,0.04386179670405337,0.057837934529843184,0.12198410590614722,0.2828114967707822,,0.9995395536842542,0.210966973327156,0.10002370229912301,0.10023353573096683,0.07959835591945313,0.32855430573483313,0.14440007448635453,,0.2912387941603555,0.4501797500170987,0.3516268501278127,0.3516268501278127,0.12198410590614722,0.19339622641509432,0.381791207381531,0.4204088821893343,0.16731261387452476,0.2429181060760008,0.11578618614071284,0.48993953811081375,0.3765834520719067,0.19693891504366007,0.25269698300920435,0.30494371023005384,0.9899360554120219,0.6711656625453601,0.09335257206134022,0.9489257819162488,0.4400363557722095,,,0.17267703261985665,0.37508000605963054,0.7931022771998875,0.09335257206134022,0.6294753405169313,0.7223699343333786,0.6444551626906095,-0.3244368765580669
36,0.505458089668616,0.5378299120234605,0.25028683822324205,0.6466413715570545,0.7305404706490819,0.16456606210148855,0.0023164250010422518,0.3832269167212602,0.18063269741608307,0.39164391262447795,0.20148045338885034,0.4192768016297428,0.6222030749347048,0.5962096457979349,0.47720845515985233,0.47733371669541885,0.44083547216567837,0.8379904529048783,0.4435300521950751,0.4927222050170331,,0.24646048918156163,0.0267879288962381,0.10926531867886007,0.33633087578933446,,0.4311200647988535,0.1432278880549905,0.6647768866620031,0.35029795458205837,,0.10460116597554818,0.121019915330034,0.15207665120840058,0.2601880877742947,,0.9995392351832287,0.19928519425507973,0.2501341051134591,0.12805231200373657,0.18558049780316824,0.5120320855614974,0.1480830109039747,,0.29360386759066837,0.4519980892209835,0.34817643407917026,0.34817643407917026,0.15207665120840058,0.19150943396226414,0.28198883400293373,0.3208058034891389,0.12587150214321072,0.06421459053038,0.0797751320247582,0.5335513926058083,0.3844006792497023,0.20471371920845466,0.25511446887651357,0.32563520669247537,0.9898231202178117,0.6726406476956789,0.19781215395456525,0.9466537607076113,0.5878836498389709,,0.00614362708855797,0.17747364459146933,0.3738010926271339,0.7725289850998032,0.19781215395456525,0.6295194353998361,0.7145356961774854,0.6442087019202739,-0.41163739990434856
37,0.7171539961013647,0.5162593678722712,0.25245697426651365,0.6458684654300169,0.6988124365936622,0.16362347081137799,0.0021851997627276992,0.3450733834615874,0.1687998068099493,0.35282484741407,0.18806384455239417,0.37833163568457684,0.6070438083954873,0.5842373545941707,0.4007573215740785,0.4009009009009009,0.41685104876537743,0.8129196258780611,0.409822067095755,0.6886032827500774,,0.33350188146754467,0.17949565936337328,0.36121598568112534,0.3649287532647866,,0.6426509377141789,0.611138388160202,0.6509166924240698,0.37256401997100985,,0.03967683197404863,0.055184544749865845,0.1142822120983064,0.24730898515692867,0.042640148689153286,0.9995385412135148,0.42600436825733,0.006549319494517286,0.090929472209248,0.010738855030908281,0.2997879402544717,0.1533384370279945,,0.2945081603728469,0.45185034582107925,0.35009099420372186,0.35009099420372186,0.1142822120983064,0.1830188679245283,0.40179927605073973,0.4398944820156556,0.15754573411549117,0.1262345051818736,0.08470216350248908,0.40618495391019926,0.34631975484550964,0.2770115840675119,0.2516894780177142,0.311662884350109,0.9893259216065173,0.6655028176958286,0.15690748632596221,0.9456285722890956,0.43471450197852557,,,0.17437773581345478,1.0,0.7702173741917345,0.15690748632596221,0.6272791059104936,0.7171594754914691,0.6457669700165897,-0.5156540589345263
38,0.3562378167641326,0.490909090909091,0.24456318636289132,0.5603569421023047,0.7278351335760179,0.16131282500662986,0.002313224385473604,0.40794555641384167,0.1685583192465588,0.4180553324767105,0.18297478602822115,0.4478079110432051,0.623576294461348,0.6172526467128481,0.47068973781335377,0.47081656124209315,0.4511903708292769,0.8508363410563899,0.47667232380159463,0.6740476927841437,,0.26395813734713075,0.20861926415874327,0.3825824314120312,0.2803914437795484,,0.3226442916779165,0.5529213719576349,0.4220038717443997,0.5123610887421486,,0.04357871865101832,0.06304782064277623,0.12723446852846843,0.2003248102126374,0.00017015484090522268,0.9995374523543181,0.01846581507710636,0.5589251631092426,0.06985520784680055,0.2613303097369253,0.29480914622902454,0.15062796134985829,,0.2974427643534741,0.45070393184460705,0.3642713625987524,0.3642713625987524,0.12723446852846843,0.19245283018867923,0.3861434549892821,0.4250334863944881,0.14644790470874453,0.5983336720178825,0.0,0.34175835067895727,0.4090722776335564,0.21924752397882444,0.20255059227088468,0.2443376496239932,0.9902088024187428,0.6704443923111095,0.15720948961444248,0.9478062448800899,0.4465885777411493,,0.005836880785503498,0.17313228395902938,0.37519681964077756,0.7777090806859712,0.15720948961444248,0.6289214469000911,0.7189361430237974,0.6395020962416057,-0.4114134784823535
39,0.4083820662768032,0.5401107852720757,0.2498475659727913,0.5796093310848792,0.7423365359750154,0.16493214495728076,0.0023649266369671425,0.3233174604726658,0.17338807051436853,0.33008753613877284,0.19685403654869305,0.3540658687717511,0.6334580898785644,0.6073193046660568,0.5056319800603939,0.5057504312823462,0.4506593503849898,0.8490511118872976,0.3912922817466671,0.5267884794053886,,0.24388523047977423,0.11211244315832988,0.1500964846044131,0.4233477700267795,,0.3900184842883549,0.41811040190783477,0.6821997364610953,0.31345627315187635,,0.04950805624837422,0.06459811579512253,0.1174692026394819,0.23696038070778414,0.00855600712032565,0.9995404289147142,0.21195975908398967,0.10029814997317897,0.08869687062120504,0.07625132191489595,0.3188733173520192,0.15364879683846808,,0.29294303824984563,0.4507755326243075,0.34912319458032215,0.34912319458032215,0.1174692026394819,0.18891509433962264,0.37628443360359043,0.41478890258838563,0.1548061631789028,0.18402763665921562,0.10567848422327801,0.49975220537218756,0.3246052349071887,0.20257467132894458,0.14608033208206297,0.25412717483202063,0.9900733369370444,0.669593343349589,0.0788564142142881,0.9441803958881309,0.5575014466324152,,,0.17418904611366606,0.375254930550953,0.7729500140567893,0.0788564142142881,0.6289214469000911,0.7182930800654604,0.656701347848901,-0.687188958387672
40,0.48430799220272913,0.4491365265558815,0.24713981314538597,0.5902192242833053,0.6789998209703406,0.1611133530883557,0.002108056720816705,0.33012290874245875,0.15793286645737745,0.3377770639254738,0.16770761045570204,0.36286181139122314,0.562266081477692,0.5734413802117371,0.3530173033600153,0.35317232125742765,0.42977254624303035,0.8152869949935965,0.4059154418435855,0.4160730876432332,,0.24921213546566323,0.12943365026870607,0.2182230052856783,0.34277779614507226,,0.30002699952231615,0.40260924458160907,0.6743830424102422,0.3287969077146079,,0.03592030970269154,0.05159203386798641,0.09201413716316983,0.1969256335687578,0.04943570764780566,0.9995380336834255,0.1837977364484744,0.08693753820436372,0.08449322746380196,0.06577412426545141,0.28411395906324916,0.15888353230845628,,0.29144747711008895,0.4541728293208399,0.3316607231146317,0.3316607231146317,0.09201413716316983,0.14410377358490564,0.38352392620700043,0.420705856330055,0.14268017187812662,0.20130054866896974,0.08742594310158809,0.4709089106948161,0.3313977319305916,0.20699927721669828,0.2569085117073132,0.3302629822453611,0.9898727776524519,0.6651983368356952,0.17143720009395658,0.9451566628012021,0.43566284989508264,,,0.1761752797524471,0.3756735421381028,0.7720168681473151,0.17143720009395658,0.6271762178503822,0.7032429335213055,0.6493976286763732,-0.7306401384111972
41,0.4125730994152047,0.44600847181492353,0.2437829863956728,0.5808740865654862,0.6868572337928427,0.14621983419617432,0.002172561434584834,0.34527872026283113,0.12653948321661435,0.35512367491166075,0.1568355308813324,0.38024149053560813,0.5694014378416221,0.5826166514181154,0.37195034271197813,0.3721008242284838,0.43632179838923796,0.8243877828229906,0.4220329394686563,0.547847630845463,,0.24126293508936972,0.17800744109136005,0.38149173588388285,0.33530598075842233,,0.375376435647677,0.5374202146314091,0.8435115745636153,0.6047270091802224,,0.03315838599605221,0.05543795838053784,0.11223926944370671,0.07897420402613592,0.0009489404588945158,0.999539389254863,0.13170957707326758,0.10018587592470153,0.09035030359645026,0.07669831994156319,0.26447538262954084,0.15954563323746665,,0.2911388002469415,0.45105766106969425,0.35543493125466813,0.35543493125466813,0.11223926944370671,0.172877358490566,1.0,1.0,0.0,0.3341190814875025,0.08746758531922547,0.37079988105857864,0.3465247008763882,0.20039655408177223,0.2383577931694844,0.2617363057891692,0.9886041578879416,0.6613673686364748,0.08336968558102076,0.0,0.4134022456411066,,,0.17087100263616484,0.3746941780205838,0.7883884172055102,0.08336968558102076,0.6261365069271514,0.7356186801544999,0.6418739498916103,-0.311740261755154
42,,0.3654610622352559,,,,0.1609657669291702,0.0019842175184298008,0.3399399634304935,0.19657087659985512,0.34622952136203017,0.2227619708535739,0.37093625328919444,0.0,0.05084302705528687,,,,,0.42978214693607436,0.44673273459275314,0.1277497879982042,0.0,0.128565522943365,0.1668484492546914,,,,0.388861611839798,0.6588065917261797,0.2628845224673861,0.047776229526920524,0.03920248496626016,0.05210631447140898,0.08984861794929416,0.16070551799675192,,,0.11734727645774042,0.10134604109230173,0.08056982718355908,0.07228285162936232,0.24299280840862994,0.12379218307090689,,0.2840783604476249,0.44869243083578414,0.3516058110055649,0.3515742523221932,0.08984861794929416,0.19127358490566038,0.4094143150090262,0.44712426626906265,0.1673270950279618,0.2675878886405202,,0.31727624145108535,0.3411961040735463,0.0,0.2450078522255864,,0.9892335871537635,0.6595230132623876,0.09051709674172007,0.9470611071202922,0.44320141214703634,0.13008642193050973,,0.7866009347627827,0.37474790990086826,0.7731148720832162,0.09051709674172007,0.6255106690276769,0.7195276785014983,0.6411584186228938,-0.6321422265765818
43,,0.40391006842619753,,,,0.16067981874574827,0.001943512253761872,0.3167075710612002,0.10577155276503261,0.3257408448442017,0.13300948415452232,0.3494185553009082,1.0,1.0,,,,,0.39867857867153395,0.4100340662743883,0.19194892003791086,0.43672389463781747,0.13176932616783793,0.29619375227228234,0.3153701193506794,,,0.8237357087746371,0.6638577540628914,0.2878885488806572,0.04893551408273751,0.016074242957477086,0.04641941446544631,0.08429181392878302,0.196170260981229,,,,,0.0846520317608594,0.07679644145961209,0.23884381338742394,0.12437152138379096,,0.2839001104280609,0.4485604502940975,0.3350690609187785,0.3350690609187785,0.08429181392878302,0.06721698113207544,0.40850147708702456,0.44899827550188626,0.1652536571494771,,,0.39964317573595004,0.3180079245798606,0.362749311402395,0.23107376883153094,,0.9857470677284845,0.6511672598220035,0.2014865272977417,0.9509585203873718,0.4719002612705817,0.18506387160170323,0.005348711042772181,0.20521851814690742,0.37533091263717017,0.7640596007871802,0.2014865272977417,0.6225671421951671,0.7249669193574316,0.6365604676924381,-0.6750508150888643
44,,0.3910720104268492,0.24995246680871985,,,0.1756183052958065,0.004070034064397697,0.5198247792629387,0.04829751267809709,0.5498514294892386,0.08281286143881564,0.5854447839741956,0.6927219365087913,0.7206116847470919,,,,,0.6176844172617332,0.4199442551873645,0.2558986382002294,0.30252822201317026,0.0712071103761885,0.20052017786727072,0.9077594472179058,,,0.5087325524303851,0.6711538774381415,0.3240054759220487,0.05245905384105809,0.02182761311645984,0.05262804841691015,0.0948333980265174,0.20323299467462327,,0.9995375818262797,,0.10452713913249585,0.0834936945352639,0.0756625928066025,0.2571915913700904,0.12178518962984422,,0.28538697644491207,0.0,0.34770305382859434,0.34752422128948784,0.0948333980265174,0.10518867924528301,0.4096764538012914,0.4480213329837913,0.16644769407378543,,,0.37327782733670334,0.5207385864579469,0.2512844054618977,0.24154603350809029,,0.9904976100586099,0.6776296414613084,0.1410858696016912,0.9454531870280801,0.43704518753616584,0.23948701151452542,0.030055980235475767,0.17249832650206734,0.3744875351505913,0.7740010120888389,0.1410858696016912,0.6316034988129193,0.7127549064467061,0.6345781810665125,-0.4032440150969789
45,,0.4012381883349626,0.24194722176692343,,,0.1616864024720682,0.0020868013507582502,0.33035757937245164,0.07003139338324076,0.34110986186957915,0.10941475826972011,0.36513241660300483,0.5335361749104716,0.565494706574304,,,,,0.41341915100280724,0.45230721585630224,0.10635007731830196,0.23300799623706492,0.1139313766019016,0.1442514752356182,0.28687142526531556,,,0.3318369923546328,0.6673553382895999,0.30520212594620716,0.03970692372707129,0.08435725980444662,0.05165166060461512,0.08707021593903859,0.06771915247195681,,0.9995329363722992,,0.10435249061264205,0.07992526856609061,0.07173773208464616,0.2405495113405864,0.122281765326602,,0.2857347813611345,0.4508372482217359,0.34155963013223095,0.34155963013223095,0.08707021593903859,0.06108490566037736,0.4102193227895286,0.44962908953872743,0.16564201535528852,,,0.36742987412032907,0.3316319559658813,0.1935398800570413,0.26994031256329787,,0.989453612152735,0.6727829051467249,0.06857152444548839,0.9469845632682362,0.44789931438391,0.09909546725793042,0.0069624358750940835,0.17764636056005897,0.3753254684378462,0.7638646050042169,0.06857152444548839,0.6301483676770584,0.7146593621310117,0.6574698814338187,-0.5603165617028719
46,,0.39172368849788214,0.23697754466480903,,,0.16295529753600296,0.002267430962722184,0.3559073442129245,0.021733880705143677,0.36842475104400896,0.05783021050196621,0.3941622103386809,0.5459490023964028,0.5807084041301791,,,,,0.4421744745802513,0.4309383710126974,0.3531201676061256,0.23842897460018816,0.1274906986357999,0.1822300528567833,0.33805005455086456,,,0.4286315494143228,0.6650290380829984,0.2936865839909809,0.04955798707083628,0.0,0.042007035954922195,0.06780526670616356,0.2514635343883371,,0.9995392351832287,,0.08112423747208743,0.06961233068659504,0.059221787337963225,0.1879033745159506,0.1272061409861166,,0.28618692775222376,0.44989174389576636,0.3410020933926637,0.3410020933926637,0.06780526670616356,0.045990566037735825,0.40591727197178573,0.44517242933039497,0.16693478741666756,,,0.3670334027158291,0.35713309780805336,0.1980426246801196,0.223705566530842,,0.989794460784105,0.65715455148971,0.1801449615784705,0.9460404114930927,0.4482865442727969,0.32711834513341226,,0.17388155178808448,0.374764715907477,0.7739947146471745,0.1801449615784705,0.6245274304983418,0.7262406786787529,0.6364147113228847,-0.4990581606069206
47,,0.3855327468230695,0.23373873135551546,,,0.16023129518384857,0.0018796640765206451,0.3081714268952098,0.023907268775658075,0.3180914712495984,0.049965301873698825,0.34151387827858415,0.5510918441530468,0.5880277087962358,,,,,0.391890016757928,0.39501393620315883,0.21504464508405244,0.2406749764816557,0.081314592806945,0.12073160500041949,0.3123946176480312,,,0.35526408080241284,0.6639228253973417,0.2882106619423418,0.046588391164310024,0.03917188193349961,0.050541112634905495,0.08529285582953687,0.148090795785021,,0.999535691535641,,0.09969935504796597,0.08239140588510041,0.07422347720855184,0.25078369905956116,0.1264819680950115,,0.28522611667115916,0.44486339212434167,0.32621159045244635,0.32621159045244635,0.08529285582953687,0.0,0.40962253873054183,0.4522527024646805,0.1640741013786058,,,0.38140549112895233,0.30948802529619573,0.19990818698599366,0.2833061947088889,,0.9885024594617986,0.6660044623916223,0.12323411966041407,0.9479796333449647,0.43998375095711545,0.1977878001461362,,0.17371033335679475,0.3748928912959088,0.7939274669665448,0.12323411966041407,0.6275692038243414,0.7096199745248135,0.6591156033518665,-0.6630007936276263
48,,0.409840338872597,0.2380658908375676,,,0.1606019901071153,0.0019324331998703996,0.3182231522132374,0.022941318522096132,0.3298466109861869,0.048114735137635894,0.35401281724811134,0.5553730579714048,0.5887857796366488,,,,,0.40158186301194404,0.39857541034375965,0.19983039856337603,0.24254468485418626,0.2852211657709797,0.15636099225326508,0.316428075511621,,,0.47499473942624676,0.6677294984626896,0.3070542760508939,0.052287731000296954,0.028774501553103914,0.054603184067735976,0.10030848434084455,0.26362503304755075,,0.9995396520829449,,0.13116103841019947,0.08666043904717421,0.08055776631815358,0.27784436658676015,0.1272061409861166,,0.28481744589459773,0.4499310174577662,0.3398449416690336,0.3398449416690336,0.10030848434084455,0.11580188679245282,0.4143930929216949,0.4544339263258359,0.16511279502058956,,,0.392209336901576,0.31952062147444027,0.20146119435056947,0.24877481605799862,,0.9907176350575814,0.665677519828692,0.12002952921042917,0.9434058053852594,0.3835504743200828,0.18340094232658924,0.005537221609661312,0.16999544249481727,0.3741950869651666,0.7745048074219848,0.12002952921042917,0.6274686365475409,0.7151890646319494,0.6540883336601809,-0.5422332102551031
49,,0.41290322580645167,0.2464776266185871,,,0.1641192680648918,0.0024331243686990956,0.39981030790742245,0.12340014489253805,0.4176939447478316,0.157529493407356,0.4459192768016297,0.6185950079431326,0.639576525944321,,,,,0.48350358107314784,0.5366986683183648,0.20364643088741455,0.2701552210724365,0.024162877221992562,0.30578627960958693,0.31824643766323935,,,0.3084800448902294,0.6650127702493858,0.2936060557255597,0.04990634351371725,0.06334062705614127,0.057949734661022004,0.09975688982410263,0.17369792650224725,,0.9995365693555404,,0.10144584024650391,0.08618402615600186,0.07844270248465489,0.26890097731882723,0.12414392418944364,,0.2861304094533376,0.44680836852814443,0.34707188016115975,0.34707188016115975,0.09975688982410263,0.13773584905660377,0.40868553198372143,0.4470996890987961,0.16559067308401176,,,0.33323421548220833,0.40095251107684493,0.2243949131683304,0.23082386550466003,,0.9893832972252844,0.6650810368322011,0.10699305392436495,0.9442554421430814,0.4402949961130887,0.19846808939504648,,0.17320067149572527,0.3760625656854484,0.7667859432105706,0.10699305392436495,0.6273154648490292,0.7209106760817678,0.6370931409702604,-0.47434019436405284
50,,0.3846855653307267,0.17869201770201604,,,0.15956081587473628,0.0017842200789222559,0.2999090651308778,0.09876841342670853,0.30570390298747185,0.12398797131621558,0.32832526950174007,0.5630200059236922,0.5937263102862371,,,,,0.38148302325829625,0.3834004335707649,0.2330772684192148,0.24588428974600188,0.19669284828441502,0.1362250748105266,0.3325949680960095,,,0.4549344181805429,0.6624261847049827,0.2808020615235948,0.04817027206067113,0.03588205591174085,0.05159203386798641,0.09227971970826779,0.23386335309891607,,0.9995386318438879,,0.10336697396489564,0.08517515179822513,0.07747238969506014,0.26479808224230134,0.12333698868221227,,0.2842479153442834,0.44968549090349497,0.33118734286405577,0.33118734286405577,0.09227971970826779,0.05589622641509431,0.40995532485689273,0.45147852160128454,0.16399511326894925,,,0.41163643572207353,0.30124138738703565,0.20423511945459166,0.3692624169071438,,0.9901968846344291,0.6680559645803904,0.10214422334820979,0.9454929565512137,0.45405553899478046,0.22419310136309809,0.005487611719175321,0.17530870483489902,0.37524262192639446,0.7722195108237278,0.10214422334820979,0.628312628078229,0.7075897917877562,0.6671772556460717,-0.6859192054864129
51,,0.40619094167481273,0.18807408621537453,,,0.16912220825790683,0.003145302366256123,0.4531000968016349,0.05723255252354506,0.4846309829746225,0.08674531575294933,0.5172523554876496,0.619052747785347,0.6210952816625278,,,,,0.5249927951583464,0.5964694951997522,0.20823564623135626,0.15047036688617121,0.18141794129805705,0.09947702547752887,0.30908850464508875,,,0.4122185593042015,0.6722600901237981,0.32948139797068776,0.0547090938163876,0.037136780254923264,0.05862053544809493,0.10660074771701158,0.24020848283415797,,0.9995388493567833,,0.10486396127792816,0.0872302662307333,0.07979459895555095,0.27461737045915546,0.133061596077052,,0.28741294008190804,0.49260935683263796,0.3600950968325602,0.3600950968325602,0.10660074771701158,0.11627358490566037,0.41031042066769174,0.4467289834472758,0.16750613474318332,,,0.35969868173258,0.4541408857572267,0.22456095798089512,0.20586246899225824,,0.9899433763366717,0.6628523367658143,0.2089862756283346,0.9288009056136097,0.45715630059560347,0.1952682103353574,0.005692156034262541,0.17137966613903435,0.3746177225257298,0.7767543435479336,0.2089862756283346,0.6262927730034108,0.720418073366888,0.6319466160671221,-0.5549012730186148
52,,0.3837080482241773,0.1427700376987379,,,0.16235342273057457,0.002181752945961463,0.3461685130682207,0.0712388312001932,0.3607251847092836,0.0909090909090909,0.3869153722094898,0.5636393010043351,0.6025617566331198,0.3718065474763936,,,,0.4339983135333611,0.5856302260761845,0.18918042599890253,0.2315968955785513,0.2800124018189334,0.22197052325418798,0.3101795219360598,,0.0,0.3925790839587571,0.6582209497161262,0.2599855049122242,0.054349315850789226,0.03271464202102428,0.05740564068928508,0.10286216265909416,,,,,0.12385075036489065,0.08475478748248481,0.07829006901213437,0.2682555780933063,0.1256129606256854,,0.28766509864616935,0.45298580594692567,0.3540358296251881,0.3540358296251881,0.10286216265909416,0.09787735849056602,0.4126566558154841,0.44983389929094864,0.16720203052100557,,,0.2584993557339677,0.3474128003435285,0.20445976831864981,0.23919431167416813,,0.9892054384822419,0.6648364538461923,0.06605483037481963,0.9491005015785506,0.45120903400024553,0.1786137216861095,0.006195868338157433,0.17261663194876026,0.3747540642131475,0.7731409614843969,0.06605483037481963,0.627413711342519,0.7125694075164166,0.6449030322625099,-0.7033656738804357
53,,0.5130661453242099,1.0,,,0.1611064349871439,0.002004241882500314,0.32414858562055715,0.06326974160830717,0.26614198522325727,0.0955355077492482,0.2864145658263305,0.704407765421794,0.6925369232780029,0.44840147629775196,,,,0.33862755771878705,0.22901827191080829,0.26951663590562175,0.49616650987770455,0.032740801984291024,0.4760466482087423,0.3664826263761695,,,0.4543732903135302,0.6553984805843405,0.2460138508616525,0.032694108778582365,0.022707450308325557,0.032794705145787376,0.049541359374042374,,,,,0.10379112037025486,0.061139654367118164,0.05175364957535188,0.15604831274202474,0.4725538474271172,1.0,0.28385663481353307,0.4489884519697695,0.31942647352752446,0.319247640988418,0.049541359374042374,0.030188679245282984,0.4086576448781613,0.4528302659659442,0.16497851523417342,,,0.6416889681831698,0.26254562489020744,0.2555234318532555,0.13262501085106548,,0.9642331402368518,0.66136986438123,0.13464313278077916,0.9440194873991348,0.43113006832780987,0.2545541585829827,,0.17658510579352255,0.3768794322883627,0.7959457970199606,0.13464313278077916,0.6259964863340675,0.7170337484387173,0.7063433172029617,-0.7070465612524133
54,,0.388334962528511,0.160295033601049,,,0.15410301052704403,0.001007291166399511,0.2078301766874285,0.0,0.13324164792804366,0.0,0.1444062473474238,0.48813915291203325,0.5267285322180107,0.1827637444279346,,,,0.22542081612176718,0.46051409104986063,0.2099316605975956,0.23186735653809973,0.12474162877221992,0.1797969628324524,0.3167256256818858,,0.12129016178944527,0.39075541839096584,0.6686323632281888,0.31152359478176844,0.0476106174475181,0.03726684314415559,0.05133862023731442,0.08954217655110422,,,,,0.10119634236099849,0.09299392807099485,0.08544203743881033,0.29835884196938967,0.0,0.0,0.28151329919048407,0.43871454158402295,0.304772724881918,0.3044045402425811,0.08954217655110422,0.05754716981132074,0.4092841751830789,0.4587021615621249,0.16010626533685796,,,0.3432451184458321,0.1501376066207327,0.17707214158738843,0.2781318805619931,,0.9895455493460116,0.6630994154965784,0.1509680883191839,0.9443356467880619,0.3837857347431424,0.190203834815692,,0.17165072039031812,0.37456801461885875,0.7735284790553837,0.1509680883191839,0.6264977755291966,0.7157414392243671,0.5878857906090496,-0.39766330771572433
