,Sales & Services Revenue ,Gross Profit ,"Selling, General & Admin ",Non-Operating (Income) Loss ,Pretax Income ,Income (Loss) from Cont Ops ,Basic Weighted Avg Shares ,"Basic EPS, GAAP ",Diluted Weighted Avg Shares ,"Diluted EPS, GAAP ",EBITDA Margin (%) ,Profit Margin (%) ,Sales per Employee ,Depreciation Expense ,"Cash, Cash Equivalents & STI ",Cash & Cash Equivalents ,Accounts & Notes Receiv ,Total Current Assets ,"Property, Plant & Equip, Net ","Property, Plant & Equip ",Other LT Assets ,Total Noncurrent Assets ,Total Assets ,Payables & Accruals ,Total Current Liabilities ,LT Debt ,Other LT Liabilities ,Total Noncurrent Liabilities ,Total Liabilities ,Share Capital & APIC ,Retained Earnings ,Other Equity ,Equity Before Minority Interest ,Total Equity ,Total Liabilities & Equity ,Shares Outstanding ,Net Debt ,Net Debt to Equity ,Tangible Common Equity Ratio ,Current Ratio ,Number of Employees ,Net Income ,Depreciation & Amortization ,Non-Cash Items ,Chg in Non-Cash Work Cap ,Cash from Operating Activities ,Acq of Fixed & Intang ,Cash from Investing Activities ,Cash from Financing Activities ,Net Changes in Cash ,Capital Expenditures ,Free Cash Flow ,Price/Free Cash Flow ,Cash Flow to Net Income ,Performance
145,-0.3208780827302049,-0.1075746449511992,-0.24732205678427985,0.03182338664470432,-0.008185960487207386,-0.014750714137609458,-0.5568648371715517,0.0059006113170694315,-0.5655596961107208,0.006471288796284843,0.08012239960739033,0.013230843881227007,-0.29976705179963914,0.04033116381001299,-0.11591381543736029,-0.025859891024013152,-0.05875441656538218,-0.2161364499318197,0.04494773220236555,0.015483976232347917,0.1293003608919333,0.47493444342719726,0.2985956548972773,-0.2835415917972587,0.08843673275248286,0.6292008790208546,-0.1836367580970308,0.42458897894075653,0.7738119040341839,0.07395457016835592,0.07405029795560888,0.0016616500474996945,-0.23101735264759238,-0.17491453132230705,0.295889696182712,-0.6849324653576043,0.40304905208325353,0.3621585158886496,-0.421379629263905,-0.09357340698851899,-0.030930289697464954,-0.015021755632641867,0.0935168766269026,0.2568183296275165,0.335657312949885,-0.024341857598798426,-0.020081828373448903,0.21734241440999297,-0.055725643930216166,-0.025738556365225988,-0.020081828373448903,-0.011354038010200315,-0.025961880710579435,-0.0019437395435248181,-0.1959753763527628
146,-0.036313363271936766,0.041111329280713066,-0.06405864083376617,0.09470183829393708,0.009545566381276434,0.021045604884232606,-0.5109693835585117,0.03982912639021866,-0.4373661649922907,0.0375927539997921,0.1114523122743827,0.026779228015603458,-0.19161056540422367,0.05713581539751841,0.1915998520342402,0.16531505047343273,0.17003172066648484,0.220054331199466,0.08450173654044724,0.0004994831042692877,-0.006050281037962161,-0.10563340510552373,0.036760156218455305,0.10903311700227267,-0.05982624181381138,0.4605901241567441,0.36926956791250765,0.5372350345781001,0.3743296591216989,0.044262479696076704,0.04096399461374109,0.020852959605108776,-0.26019166752825185,-0.19700552773813093,0.03642702523199694,-0.3492143357857736,0.01378322789769919,0.058510581035189344,4.036908193214626,0.09734971529495383,0.18954715994087495,0.02143231376886483,0.13248224188811203,-0.11420840143379186,-0.04821303809632334,0.02950765374516722,-0.026369129780089446,-0.02927838240542506,0.03338557572668369,-0.42083028452300636,-0.026369129780089446,0.01912435310862649,0.0324523508882243,-0.0020955941953626944,0.5341187472967103
147,0.33936488585046354,0.13361182016231749,0.42000187120573645,-0.7056414650789538,0.01988423620075981,-0.017569321934604896,-0.18205196599839188,-0.012981344897552751,-0.1462914413939731,-0.014128157219369962,-0.1027210251376799,-0.04503779257169673,0.3471689686766422,0.09977761880081339,0.2610228811469734,0.13529379767544045,0.3507460625266755,0.7104424698665253,0.14203483375947515,0.20528755585467723,0.11495533972128107,0.496976059453153,0.9957487930051753,0.34984926346021833,0.11183670381821748,0.2781553819373152,0.5379359381211937,0.42668055026558777,0.8310217070093053,0.045207586024106815,0.03589976451039397,-0.004520885714818988,0.26537821239592463,0.20392957139085185,0.9867250343544434,-0.05229779907902891,0.0871629749971938,0.016782104638000044,0.16265146709112552,-0.006586584255409596,-0.00396542175608525,-0.017892154798114835,0.2313568562384309,-0.6535831077950223,-2.5434895025657682,-0.04954468122199165,-0.031061145755194332,0.069964835724199,-0.05306077514785499,-0.005913024831815889,-0.031061145755194332,-0.023947307307649632,0.10786939538829426,-0.0079875546866723,0.6709990960238965
148,0.23108503900323396,0.09352827411362223,0.8728686103174921,0.020521623163407457,-0.020564039147794335,0.047681448565839495,-0.23100711651896788,0.057973506190207164,-0.26392785818500303,0.0595753762467139,-0.2650202448552142,0.03376511358489132,0.08745987480123102,-0.0762511065783058,-0.10454404800460176,-0.03244871383281344,0.06587616402785276,-0.1299430620436016,0.038398205510020864,-0.07192556701477741,-0.023518027905627115,-0.16136126449190238,-0.2521617733581759,0.11818856957498257,-0.02728417678919664,0.2276768826550163,-0.2957483296164138,0.11682919828700619,0.053757487278346755,0.04276606134336237,0.04377745578226726,-0.0034131190164858583,-0.33021002324183457,-0.2515735860488601,-0.2498766116791369,-0.5196039392368034,0.03928955710340588,0.09584291359789215,0.25284423609283235,0.00829909616181609,0.17130621986288283,0.048557585882584374,-0.17680534487273772,-0.0986156687875517,-0.0855050520249294,0.024968014707449186,0.13944671478011714,-0.06251692848680303,0.18976605315141096,-0.0301712301527044,0.13944671478011714,-0.0003349273749321627,-0.06903752253058998,-0.019072944270837278,-0.4264346080366287
149,-0.12676664996748835,-0.23056603838266582,-0.42000187120573645,-0.5015157544825481,-0.05211822593931346,-0.06839821587375595,-0.2983204484847598,-0.06323488461459408,-0.4237927322856334,-0.059772972851180606,-0.10888428664594071,-0.06821823105160645,-0.30844627601655517,0.14830105025973525,-0.11654011618577496,-0.0868436570212549,-0.13531320178694078,-0.17565167683280816,-0.13831059309127913,0.8306404023998253,0.263187225151354,1.623593754062853,1.441385072776274,-0.1140270002237508,0.1293629979362778,0.6413492315452254,0.9963624827909553,0.9089371385909791,1.4583567879089114,0.036780387932505015,0.04152668684744632,0.027754046739319218,0.05899694786977804,0.046490007382554745,1.4283228314651433,-0.04048861864182883,0.2580063300423407,0.16890263732340585,0.924969638302176,-0.11276232245261228,0.22444287139442518,-0.06965501974881069,0.3438693484301731,-0.22179156453291518,-0.19225867133920807,0.07670424580971852,0.0726324072946236,-1.7512788615292791,-0.10364347138127132,0.3198116878804531,0.0726324072946236,0.03506689615539744,-0.05048143471501557,0.08661789340832471,-1.356157674967776
150,0.009903644528710027,0.13224144251962705,-0.07909849563821561,-0.20439834085582284,0.04954063976514089,0.08263218524858292,0.015298484537679992,0.08698484516579855,-0.07540795948142943,0.09089443805468786,0.3412906060199415,0.09335683442593776,0.09213330322572426,0.41927605710826005,0.5085080307320606,0.4802409647256389,-0.05341310596852926,0.5060596637376443,0.0669079099355213,0.04595244559277446,0.025664901822323363,0.0885823436514825,0.38759392784722174,0.42975139500386855,-0.06541570858659819,0.056343221190615814,0.2914235508931141,0.13625093201758265,-0.01726157848387281,0.033945068948414696,0.04343984044204412,-0.008787284485426311,0.6020714167223502,0.45665716471516543,0.38408144148123086,0.07591615995342905,-0.10374208898090315,-0.13348925643448684,-0.15639722398516773,0.14938373091268964,-0.09596320649726305,0.08415053553444918,0.972185863267175,0.3840764429326253,-0.020898316180184145,0.1154477169074845,-0.10932397221994379,-0.05307435854369881,0.4626535975283399,-0.15317164324608007,-0.10932397221994379,0.0774017163468228,-0.027237785104475436,-0.007896441895569574,-0.5313702634745994
151,0.6503393240519584,0.21583447872374362,0.21557125219710876,0.4225521175276978,0.02081896525293228,0.04716470380305699,0.03671636289043198,0.047745779907286824,0.0799324370503152,0.04638580289856082,-0.06856628427940134,0.0005821571307739883,0.6576181425894088,0.004411221041720171,-0.0261119235108268,-0.00748054318893867,-0.02848698984988227,0.09174371968405036,0.10222398523737994,0.0009989662085385753,-0.004684088545519093,-0.08899822319914205,-0.036760156218455305,0.5121504681582578,0.06479991987434201,-0.2251634304085948,-0.632748394747378,-0.40038651075342274,-0.3521362010710053,0.03410258666975305,0.05300560841503311,-0.0177991162745688,0.36586751920708505,0.27877518611312085,-0.03642702523199694,-0.17207662922777253,-0.04718670903055736,-0.07916547905118941,-0.19178307313729726,-0.04197849698781049,0.2870965351405721,0.04803134603558099,0.010228408381067472,0.001873804781522426,-0.12841081289765385,-0.06355494652805248,0.06381141726142642,0.07411163450711876,0.019849536631232303,-0.028031703926360063,0.06381141726142642,-0.038550140854691925,0.024408605796271268,-0.04999055138502892,-0.8916150471527718
152,-0.20995726400865258,-0.3234091236749428,1.4332424596980902,-3.711687489982577,-0.031922413387829494,-0.010945593611665617,-0.3442159020977998,-0.0009342634585359934,-0.4554640752678338,0.0030133482181173695,-0.8774943572386307,0.004128023290942826,-0.002002897896211397,-0.09221552558643593,-0.08816387458452592,-0.09868372206864791,-0.08160335634080859,-0.1514914090156561,-0.11712094791016395,-0.13585940436124624,-0.032398279106507055,0.01289226597744581,-0.08448386780030957,-0.0909996498136016,0.025578915739871852,-0.2681015729516292,0.6287562913104859,-0.09890144407416636,-0.041427788361294744,0.03205485629235448,0.05233037773458683,-0.0017065595082429292,-0.04646279777290212,-0.03791738190775742,-0.08371825097178244,-0.6663751818134328,-0.019718354501334783,-0.006175535386540558,-0.11257637590723991,-0.041846765302702295,-0.2506146549845878,-0.011146716759253359,-0.21382244187088667,-0.6384454420242947,-0.005248902038738057,-0.1955958268147822,0.08548853106641098,-0.01200297031680573,-0.01611373927278206,2.7826409960777414,0.08548853106641098,-0.11501406055170468,-0.05367119569975557,-0.07021759100983406,-0.40027008458818447
154,0.45754837722640324,0.28195519998355717,0.12143290175444371,-0.6662587848776803,0.07418349659514238,0.13515224386593125,-0.22641757115766387,0.1509573061950263,-0.11612825760140133,0.1470118737232343,0.236515160379508,0.1081224561973871,0.7831330774186563,0.09095517671737305,0.0818045131390847,-0.046567619851671196,0.48309186953758687,0.4237841571170725,0.0161811835928516,0.38959682133004436,-0.06567482481529896,0.26574703095444746,0.6810302625734879,-0.10154229217005545,-0.015536822893848085,0.667112117071046,0.5738648690532213,0.6600401509360528,0.20713894180647371,0.799559953513471,-0.3028409601801573,0.013293200379997556,0.3615453984840244,0.27580773883338333,0.6748585727191012,-0.45380993394383146,-1.1356202572510024,-0.7420062772065426,0.05381940778021558,0.07381365422229019,-0.3410262710233315,0.13763563998442882,0.210900039476296,-0.006745697213480734,-0.2292928615346787,0.20702319404765862,-0.34354940969717956,-0.0164822128840102,0.0972428052404599,-0.02438948173425429,-0.34354940969717956,0.12998531421117235,-0.050398223558891925,-0.005466767466163551,-0.8046156346652029
155,0.7883301044853182,0.292575626714408,0.2852002096251155,-0.0013631512970862442,0.03464162517596759,0.10992570408282207,-0.5614543825328556,0.13817264834137588,-0.5640515369210922,0.13930560614903248,-0.003338433316974597,0.05419353653750582,0.7136992836833278,0.07310023440564854,0.20932898091243995,0.36941993748288515,0.44985704804605753,1.1283498050821283,0.08951019812871083,0.5319495060467914,-0.019029109716171316,0.4574675024254965,1.6916121010703207,0.32266034369883745,0.04760520429365039,2.9608467462845547,0.779458196053158,1.9621926985953186,1.4425747732950849,0.007009538599556631,-0.6981885235814552,0.11465385327747891,0.5104424573934643,0.38939502637444795,1.6762822312899643,-0.5685276867623466,2.121390830418478,1.1539528665222734,0.008393852589574907,0.09783273147368386,0.08882544733630961,0.11194556745344575,0.16949933888626095,0.1421682456380801,-0.26964957266847933,0.09494107159917199,0.17942269088801077,0.017024621163632618,-0.04604992877183002,-0.23804603415982092,0.17942269088801077,0.038550140854691925,-0.014894796946133717,-0.027728659425596238,-0.18805142163387767
